cpu_freq,cpu_percent,sys_load_1,temperature,timestamp
1633.02925,0.0075,0.30000000000000004,33,2018-05-10 06:39:35.757420
1654.19,0.011200000000000002,0.18,33,2018-05-10 06:40:35.761533
1806.0317499999999,0.031200000000000002,0.1,34,2018-05-10 06:41:35.765615
1604.73475,0.01,0.03,33,2018-05-10 06:42:35.769861
1663.468625,0.0138,0.05,33,2018-05-10 06:43:35.774048
1623.674625,0.0138,0.07,33,2018-05-10 06:44:35.778239
1605.409375,0.0161,0.07,32,2018-05-10 06:45:35.782267
1608.4093750000002,0.0062,0.1,33,2018-05-10 06:46:35.786528
1604.88775,0.0088,0.03,33,2018-05-10 06:47:35.790927
1633.240375,0.013500000000000002,0.15,33,2018-05-10 06:48:35.794855
1604.9721250000002,0.0088,0.05,33,2018-05-10 06:49:35.798652
1605.091625,0.011200000000000002,0.74,32,2018-05-10 06:50:35.802239
1692.2649999999999,0.0275,0.98,33,2018-05-10 06:51:35.805920
1604.752,0.01,1.0,33,2018-05-10 06:52:35.809528
1604.086,0.013500000000000002,1.0,34,2018-05-10 06:53:35.813086
1604.8381250000002,0.011200000000000002,0.62,34,2018-05-10 06:54:35.816703
1633.6481250000002,0.0161,0.39,33,2018-05-10 06:55:35.820179
1633.7218750000002,0.01,0.17,34,2018-05-10 06:56:35.823721
1604.8897499999998,0.013500000000000002,0.06,33,2018-05-10 06:57:35.827208
1683.6839999999997,0.0038,0.02,34,2018-05-10 06:58:35.830863
1618.49575,0.0124,0.04,35,2018-05-10 06:59:35.834481
1637.881,0.0062,0.17,33,2018-05-10 07:00:35.838149
1631.44175,0.026099999999999998,0.12,33,2018-05-10 07:01:35.841747
1652.5363750000001,0.0075,0.12,33,2018-05-10 07:02:35.845312
1604.725375,0.005,0.2,34,2018-05-10 07:03:35.848955
1605.362875,0.0062,0.11,32,2018-05-10 07:04:35.852740
1851.3902500000002,0.011200000000000002,0.39,33,2018-05-10 07:05:35.856285
1604.921375,0.005,0.28,34,2018-05-10 07:06:35.860007
1604.63275,0.0075,0.1,34,2018-05-10 07:07:35.863662
1605.0035000000003,0.0038,0.04,33,2018-05-10 07:08:35.867264
1604.94575,0.016,0.19,33,2018-05-10 07:09:35.870882
1605.158875,0.0088,0.12,32,2018-05-10 07:10:35.874341
1715.2627499999999,0.0186,0.28,32,2018-05-10 07:11:35.877972
1635.4763750000002,0.0025,0.33,33,2018-05-10 07:12:35.881726
1619.2645,0.0173,0.12,33,2018-05-10 07:13:35.885478
1608.458125,0.0075,0.04,34,2018-05-10 07:14:35.889061
1605.11025,0.0148,0.07,33,2018-05-10 07:15:35.892821
1614.9245,0.01,0.07,33,2018-05-10 07:16:35.896430
1618.65575,0.0123,0.02,33,2018-05-10 07:17:35.900277
1605.211125,0.005,0.01,32,2018-05-10 07:18:35.904247
1604.788625,0.009899999999999999,0.0,33,2018-05-10 07:19:35.907965
1605.122625,0.0075,0.06,33,2018-05-10 07:20:35.911779
1605.0815,0.0209,0.02,34,2018-05-10 07:21:35.915507
1604.445,0.0088,0.04,35,2018-05-10 07:22:35.919242
1605.1756249999999,0.0075,0.01,32,2018-05-10 07:23:35.923066
1651.649,0.0088,0.0,33,2018-05-10 07:24:35.926801
1653.196,0.0038,0.16,33,2018-05-10 07:25:35.930338
1605.1045,0.0138,0.21,33,2018-05-10 07:26:35.934218
1605.0293749999998,0.01,0.19,32,2018-05-10 07:27:35.938282
1605.02425,0.01,0.11,34,2018-05-10 07:28:35.942194
1605.0427499999998,0.0138,0.08,34,2018-05-10 07:29:35.945910
1605.128375,0.0062,0.30000000000000004,33,2018-05-10 07:30:35.949662
1618.3578750000001,0.011200000000000002,0.29,33,2018-05-10 07:31:35.953409
1609.1772499999997,0.005,0.18,33,2018-05-10 07:32:35.957242
1604.8697499999998,0.0088,0.13,35,2018-05-10 07:33:35.961020
1629.675875,0.0136,0.05,35,2018-05-10 07:34:35.965655
1605.399,0.0075,0.1,34,2018-05-10 07:35:35.969521
1604.9664999999998,0.0184,0.04,32,2018-05-10 07:36:35.973515
1604.93025,0.0012,0.09,33,2018-05-10 07:37:35.977507
1620.3974999999998,0.0124,0.03,32,2018-05-10 07:38:35.981298
1682.422,0.011200000000000002,0.01,33,2018-05-10 07:39:35.985010
1604.9988749999998,0.0148,0.19,33,2018-05-10 07:40:35.989086
1605.0397500000001,0.0124,0.07,34,2018-05-10 07:41:35.993056
1670.079875,0.01,0.15,32,2018-05-10 07:42:35.997147
1604.7231250000002,0.011200000000000002,0.12,33,2018-05-10 07:43:36.001062
1638.56825,0.0062,0.11,33,2018-05-10 07:44:36.004835
1604.9885,0.0088,0.12,34,2018-05-10 07:45:36.008890
1735.5675,0.005,0.1,33,2018-05-10 07:46:36.012842
1905.739375,0.0088,0.04,33,2018-05-10 07:47:36.016949
1604.8808750000003,0.009899999999999999,0.11,33,2018-05-10 07:48:36.021024
1604.324375,0.0111,0.08,33,2018-05-10 07:49:36.025055
1673.7455,0.0088,0.03,33,2018-05-10 07:50:36.029029
1606.539875,0.0062,0.24,33,2018-05-10 07:51:36.033100
1604.1480000000001,0.009899999999999999,0.29,34,2018-05-10 07:52:36.037250
1604.7266250000002,0.0075,0.24,33,2018-05-10 07:53:36.041458
2038.09675,0.0038,0.09,34,2018-05-10 07:54:36.045640
1631.58775,0.0088,0.08,33,2018-05-10 07:55:36.049770
1605.146375,0.0149,0.4,32,2018-05-10 07:56:36.053982
1605.1091250000002,0.0088,0.42,35,2018-05-10 07:57:36.058122
1605.110875,0.0075,0.32,33,2018-05-10 07:58:36.062313
1822.1865,0.0453,0.45,34,2018-05-10 07:59:36.066313
1677.1916249999997,0.0509,0.6000000000000001,35,2018-05-10 08:00:36.070477
1667.1377500000003,0.061200000000000004,1.33,35,2018-05-10 08:01:36.073985
1649.3830000000003,0.0361,1.67,37,2018-05-10 08:02:36.078000
1662.6735,0.153,1.37,37,2018-05-10 08:03:36.081926
1604.9513749999999,0.0319,0.72,35,2018-05-10 08:04:36.086277
1662.057125,0.020099999999999996,1.06,34,2018-05-10 08:05:36.090204
1997.97775,0.1366,0.68,37,2018-05-10 08:06:36.094430
1799.4083750000002,0.060899999999999996,1.03,36,2018-05-10 08:07:36.098607
3703.6780000000003,0.2693,1.04,46,2018-05-10 08:08:36.102504
1797.6225000000002,0.10039999999999999,0.81,37,2018-05-10 08:09:36.106402
3506.6073749999996,0.3201,1.11,46,2018-05-10 08:10:36.110309
1771.4424999999999,0.0401,0.49,37,2018-05-10 08:11:36.114671
1605.0660000000003,0.0495,0.53,36,2018-05-10 08:12:36.118680
1676.716875,0.0519,0.8300000000000001,36,2018-05-10 08:13:36.122947
1805.54475,0.0479,0.84,37,2018-05-10 08:14:36.127020
1608.9015,0.0604,0.58,36,2018-05-10 08:15:36.131163
1704.9462499999997,0.011200000000000002,0.63,36,2018-05-10 08:16:36.135048
1605.7894999999999,0.0124,0.73,36,2018-05-10 08:17:36.139298
1789.4598749999998,0.0111,0.42,36,2018-05-10 08:18:36.144011
1610.3066249999997,0.015,0.27,35,2018-05-10 08:19:36.148295
1604.7826249999998,0.0134,0.22,34,2018-05-10 08:20:36.152612
1605.55325,0.0062,0.17,37,2018-05-10 08:21:36.156707
1604.677125,0.0111,0.18,35,2018-05-10 08:22:36.160801
1611.69425,0.0088,0.06,33,2018-05-10 08:23:36.164843
1611.2894999999999,0.0125,0.05,34,2018-05-10 08:24:36.168878
1604.82,0.0062,0.08,33,2018-05-10 08:25:36.173077
1604.5663749999999,0.0075,0.08,34,2018-05-10 08:26:36.177230
2118.662125,0.0501,0.11,34,2018-05-10 08:27:36.181487
1614.439625,0.0088,0.11,34,2018-05-10 08:28:36.185685
1617.701375,0.0088,0.25,35,2018-05-10 08:29:36.189663
1609.07025,0.011200000000000002,0.09,34,2018-05-10 08:30:36.193799
1638.626125,0.0062,0.08,34,2018-05-10 08:31:36.197931
1639.822,0.08,0.37,34,2018-05-10 08:32:36.201913
1605.108125,0.0062,0.68,34,2018-05-10 08:33:36.206071
1605.2356249999998,0.0097,0.54,35,2018-05-10 08:34:36.210817
1604.8921249999999,0.0075,0.2,35,2018-05-10 08:35:36.214898
1605.1831250000002,0.0075,0.07,34,2018-05-10 08:36:36.219128
1619.406125,0.0088,0.08,33,2018-05-10 08:37:36.223365
1624.0453750000001,0.01,0.03,35,2018-05-10 08:38:36.227652
1652.746375,0.0038,0.08,33,2018-05-10 08:39:36.231804
1605.0007499999997,0.0124,0.03,33,2018-05-10 08:40:36.235933
1604.948375,0.0062,0.01,33,2018-05-10 08:41:36.240172
1604.4212499999999,0.01,0.0,33,2018-05-10 08:42:36.244267
1608.8856250000001,0.01,0.1,33,2018-05-10 08:43:36.248446
1604.849,0.0088,0.8300000000000001,33,2018-05-10 08:44:36.252707
1605.146625,0.0075,0.9400000000000001,33,2018-05-10 08:45:36.256737
1606.000375,0.01,0.98,34,2018-05-10 08:46:36.260828
1605.0065,0.0086,1.13,34,2018-05-10 08:47:36.264866
1736.0267500000002,0.0075,1.03,35,2018-05-10 08:48:36.269009
1640.097125,0.011200000000000002,0.6900000000000001,33,2018-05-10 08:49:36.273110
1772.6290000000001,0.0075,0.36,34,2018-05-10 08:50:36.277345
1613.7213749999999,0.005,0.13,33,2018-05-10 08:51:36.281445
1664.711,0.0075,0.14,34,2018-05-10 08:52:36.285562
1633.86175,0.005,0.17,34,2018-05-10 08:53:36.289696
1660.473375,0.0062,0.1,34,2018-05-10 08:54:36.293892
1621.7556249999998,0.0161,0.31,33,2018-05-10 08:55:36.298158
1605.193375,0.005,0.16,34,2018-05-10 08:56:36.302353
1605.052625,0.0088,0.24,32,2018-05-10 08:57:36.306522
1654.3210000000001,0.0088,0.33,33,2018-05-10 08:58:36.310657
1604.8022500000002,0.0148,0.2,33,2018-05-10 08:59:36.314783
1605.2171250000001,0.0138,0.07,33,2018-05-10 09:00:36.318949
1605.08725,0.0074,0.02,33,2018-05-10 09:01:36.323080
1608.841875,0.0062,0.01,33,2018-05-10 09:02:36.327233
1604.9979999999998,0.0062,0.06,34,2018-05-10 09:03:36.331418
1604.85425,0.0062,0.19,33,2018-05-10 09:04:36.335418
1604.941875,0.0062,0.13,34,2018-05-10 09:05:36.339466
1616.7195000000002,0.01,0.05,32,2018-05-10 09:06:36.343638
1623.4568749999999,0.0086,0.02,33,2018-05-10 09:07:36.347676
1605.000125,0.0062,0.04,33,2018-05-10 09:08:36.351713
1605.16625,0.0088,0.01,33,2018-05-10 09:09:36.355815
1627.42175,0.0075,0.05,32,2018-05-10 09:10:36.359976
1605.038375,0.0148,0.02,32,2018-05-10 09:11:36.364099
1604.9925,0.0038,0.08,34,2018-05-10 09:12:36.368237
1605.58225,0.0062,0.19,32,2018-05-10 09:13:36.372371
1605.0710000000001,0.0060999999999999995,0.52,33,2018-05-10 09:14:36.376530
1604.9356249999998,0.0088,0.26,33,2018-05-10 09:15:36.380581
1605.04275,0.0088,0.28,32,2018-05-10 09:16:36.384766
1605.488,0.0062,0.14,33,2018-05-10 09:17:36.389017
1606.263,0.0148,0.05,34,2018-05-10 09:18:36.393234
1608.9626250000001,0.0062,0.05,33,2018-05-10 09:19:36.397443
1604.8741249999998,0.0088,0.11,33,2018-05-10 09:20:36.401566
1615.6492500000002,0.0123,0.04,34,2018-05-10 09:21:36.405672
1605.094625,0.0038,0.05,32,2018-05-10 09:22:36.410050
1605.04775,0.0075,0.08,33,2018-05-10 09:23:36.414106
1641.0791250000002,0.0075,0.03,34,2018-05-10 09:24:36.418296
1604.9472500000002,0.0038,0.08,33,2018-05-10 09:25:36.422557
1605.08775,0.0062,0.12,33,2018-05-10 09:26:36.426849
1604.92775,0.0125,0.07,33,2018-05-10 09:27:36.430955
1605.508625,0.009899999999999999,0.25,35,2018-05-10 09:28:36.435140
1604.9449999999997,0.0038,0.09,33,2018-05-10 09:29:36.439290
1605.10975,0.0038,0.03,32,2018-05-10 09:30:36.443493
1604.9381250000001,0.0075,0.05,32,2018-05-10 09:31:36.447757
1653.3715,0.0111,0.1,33,2018-05-10 09:32:36.451938
1627.3319999999999,0.0038,0.03,32,2018-05-10 09:33:36.456172
1907.5716249999998,0.009899999999999999,0.01,32,2018-05-10 09:34:36.460426
1604.9291249999999,0.0025,0.12,32,2018-05-10 09:35:36.464527
1793.5809999999997,0.0075,0.16,32,2018-05-10 09:36:36.468713
1619.6503750000002,0.0060999999999999995,0.17,32,2018-05-10 09:37:36.472900
1614.6068750000002,0.0075,0.06,32,2018-05-10 09:38:36.477224
1607.2905,0.0123,0.02,33,2018-05-10 09:39:36.481489
1684.88875,0.005,0.04,33,2018-05-10 09:40:36.485697
1616.6572500000002,0.01,0.1,33,2018-05-10 09:41:36.489885
1604.93675,0.0075,0.24,33,2018-05-10 09:42:36.494116
1622.7997500000001,0.005,0.09,33,2018-05-10 09:43:36.498334
1613.2968750000002,0.0136,0.1,33,2018-05-10 09:44:36.502548
1616.0783750000003,0.0088,0.18,33,2018-05-10 09:45:36.506755
1621.208875,0.0075,0.1,33,2018-05-10 09:46:36.511073
1604.9775,0.0062,0.08,32,2018-05-10 09:47:36.515346
1604.951625,0.0088,0.08,33,2018-05-10 09:48:36.519564
1604.97375,0.009899999999999999,0.13,33,2018-05-10 09:49:36.523792
1605.1455,0.0038,0.05,33,2018-05-10 09:50:36.528234
1604.49975,0.0062,0.1,32,2018-05-10 09:51:36.532523
1604.981,0.0086,0.03,33,2018-05-10 09:52:36.536694
1772.5886249999999,0.005,0.01,33,2018-05-10 09:53:36.540892
1605.051375,0.0075,0.0,35,2018-05-10 09:54:36.545035
1605.002375,0.0146,0.21,32,2018-05-10 09:55:36.549235
1607.4456249999998,0.005,0.15,34,2018-05-10 09:56:36.553351
1729.8727500000002,0.0075,0.26,33,2018-05-10 09:57:36.557656
1617.137875,0.0121,0.23,33,2018-05-10 09:58:36.561868
1605.01075,0.0088,0.13,33,2018-05-10 09:59:36.566225
1605.120625,0.0038,0.1,35,2018-05-10 10:00:36.570455
1604.8877499999999,0.011200000000000002,0.19,32,2018-05-10 10:01:36.574700
1604.950625,0.0088,0.19,33,2018-05-10 10:02:36.578908
1604.7356250000003,0.0075,0.07,34,2018-05-10 10:03:36.583151
1605.258375,0.0062,0.07,33,2018-05-10 10:04:36.587287
1605.1842500000002,0.0062,0.08,35,2018-05-10 10:05:36.591423
1605.014125,0.0086,0.35000000000000003,33,2018-05-10 10:06:36.595593
1604.8962500000002,0.0062,0.17,33,2018-05-10 10:07:36.599838
1606.080875,0.0097,0.18,32,2018-05-10 10:08:36.604157
1612.04275,0.0075,0.11,33,2018-05-10 10:09:36.608464
1658.89925,0.0062,0.07,32,2018-05-10 10:10:36.612608
1605.023,0.011200000000000002,0.02,33,2018-05-10 10:11:36.616821
1605.382,0.01,0.09,33,2018-05-10 10:12:36.621012
1628.029875,0.011000000000000001,0.08,32,2018-05-10 10:13:36.625142
1606.613875,0.0075,0.03,32,2018-05-10 10:14:36.629224
1762.970125,0.0088,0.16,32,2018-05-10 10:15:36.633454
1752.928625,0.011000000000000001,0.11,32,2018-05-10 10:16:36.637860
1781.7558750000003,0.0088,0.12,32,2018-05-10 10:17:36.642019
1815.382125,0.0062,0.36,33,2018-05-10 10:18:36.646222
1926.578375,0.01,0.17,33,2018-05-10 10:19:36.650487
1875.0971250000002,0.0038,0.12,34,2018-05-10 10:20:36.654726
2028.9605,0.0149,0.04,33,2018-05-10 10:21:36.658835
2056.559,0.005,0.21,33,2018-05-10 10:22:36.663138
2101.089,0.005,0.07,33,2018-05-10 10:23:36.667369
2100.740875,0.0149,0.07,33,2018-05-10 10:24:36.671490
2193.2066250000003,0.0062,0.02,33,2018-05-10 10:25:36.675625
2130.19825,0.0038,0.2,33,2018-05-10 10:26:36.679898
2394.35525,0.0075,0.2,34,2018-05-10 10:27:36.684086
2182.95525,0.005,0.14,35,2018-05-10 10:28:36.688302
2119.78075,0.0075,0.05,33,2018-05-10 10:29:36.692523
2078.5885,0.0088,0.02,33,2018-05-10 10:30:36.696526
2211.2135,0.01,0.19,34,2018-05-10 10:31:36.700758
2625.6675,0.01,0.12,32,2018-05-10 10:32:36.705000
2367.248125,0.0075,0.09,32,2018-05-10 10:33:36.709265
2566.516875,0.0062,0.03,34,2018-05-10 10:34:36.713430
2657.799125,0.0088,0.01,33,2018-05-10 10:35:36.717700
2397.49425,0.0062,0.0,33,2018-05-10 10:36:36.721983
2410.417625,0.0088,0.0,33,2018-05-10 10:37:36.726223
2760.8284999999996,0.0025,0.56,34,2018-05-10 10:38:36.730443
2529.9716249999997,0.011000000000000001,1.03,33,2018-05-10 10:39:36.734565
2522.859625,0.0088,1.01,33,2018-05-10 10:40:36.738640
2709.4175,0.0038,1.08,34,2018-05-10 10:41:36.742867
2287.66725,0.0062,0.87,33,2018-05-10 10:42:36.747092
2988.6580000000004,0.005,0.56,33,2018-05-10 10:43:36.751253
2100.2777499999997,0.0075,0.2,33,2018-05-10 10:44:36.755511
2274.808875,0.0124,0.15,32,2018-05-10 10:45:36.759791
2452.348,0.011200000000000002,0.05,34,2018-05-10 10:46:36.763973
2281.0391250000002,0.01,0.02,33,2018-05-10 10:47:36.768175
2173.150625,0.0025,0.13,32,2018-05-10 10:48:36.772243
2614.3498750000003,0.0075,0.17,33,2018-05-10 10:49:36.776425
2926.144375,0.011200000000000002,0.13,33,2018-05-10 10:50:36.780676
2871.6012500000006,0.0062,0.13,34,2018-05-10 10:51:36.784933
2195.1366249999996,0.0075,0.12,34,2018-05-10 10:52:36.789202
1954.6103750000004,0.01,0.18,34,2018-05-10 10:53:36.793410
2318.9027499999997,0.0038,0.2,35,2018-05-10 10:54:36.797351
2058.8893749999997,0.011200000000000002,0.07,35,2018-05-10 10:55:36.800964
2615.29825,0.0062,0.15,36,2018-05-10 10:56:36.804713
2844.688,0.0075,0.05,35,2018-05-10 10:57:36.808239
2198.033125,0.0074,0.8300000000000001,39,2018-05-10 10:58:36.811806
2165.547,0.0186,0.30000000000000004,37,2018-05-10 10:59:36.815410
2077.992375,0.0075,0.47000000000000003,35,2018-05-10 11:00:36.818927
2611.1365,0.0186,0.32,35,2018-05-10 11:01:36.822505
2298.926,0.0111,0.12,34,2018-05-10 11:02:36.826069
2189.5228749999997,0.0125,0.11,33,2018-05-10 11:03:36.829599
1815.72675,0.0124,0.07,35,2018-05-10 11:04:36.833127
2635.118,0.009899999999999999,0.06,35,2018-05-10 11:05:36.836894
2596.54375,0.016,0.13,34,2018-05-10 11:06:36.840480
2109.5188749999998,0.011200000000000002,0.13,34,2018-05-10 11:07:36.844070
2296.06225,0.0196,0.04,35,2018-05-10 11:08:36.847786
1708.4986250000002,0.016200000000000003,0.11,34,2018-05-10 11:09:36.851474
2009.5231249999997,0.0086,0.11,35,2018-05-10 11:10:36.855097
2235.048125,0.0125,0.04,35,2018-05-10 11:11:36.858729
1667.265875,0.0088,0.01,36,2018-05-10 11:12:36.862388
2008.069,0.0088,0.0,34,2018-05-10 11:13:36.866063
1906.1048749999998,0.0111,0.13,34,2018-05-10 11:14:36.869865
3508.4372499999995,0.011200000000000002,0.14,39,2018-05-10 11:15:36.873663
2227.2975,0.01,0.09,34,2018-05-10 11:16:36.877478
1919.324,0.01,0.09,33,2018-05-10 11:17:36.881100
1815.621875,0.01,0.03,33,2018-05-10 11:18:36.884896
1645.244625,0.0088,0.37,35,2018-05-10 11:19:36.888665
1833.0746250000002,0.0062,0.17,33,2018-05-10 11:20:36.892146
1700.0662500000003,0.01,0.33,34,2018-05-10 11:21:36.895818
1716.268375,0.01,0.16,33,2018-05-10 11:22:36.899678
1725.942375,0.0161,0.22,33,2018-05-10 11:23:36.903639
1694.1266249999999,0.011200000000000002,0.08,33,2018-05-10 11:24:36.907381
1684.080625,0.0123,0.08,35,2018-05-10 11:25:36.911135
1674.788875,0.0088,0.18,34,2018-05-10 11:26:36.915021
1689.6103749999997,0.01,0.18,35,2018-05-10 11:27:36.918919
1747.0098750000002,0.0171,0.18,33,2018-05-10 11:28:36.922690
2078.991125,0.0088,0.15,33,2018-05-10 11:29:36.926393
1761.3443750000001,0.011200000000000002,0.13,34,2018-05-10 11:30:36.930381
1647.1366249999999,0.01,0.28,33,2018-05-10 11:31:36.934347
1888.9886249999997,0.01,0.1,34,2018-05-10 11:32:36.938065
1723.7548750000003,0.0138,0.04,34,2018-05-10 11:33:36.941829
1702.7751250000001,0.0075,0.01,34,2018-05-10 11:34:36.945616
1917.988375,0.01,0.1,33,2018-05-10 11:35:36.949465
1695.33075,0.0088,0.04,34,2018-05-10 11:36:36.953523
1754.8131250000001,0.0173,0.08,35,2018-05-10 11:37:36.957508
2133.806125,0.0125,0.08,36,2018-05-10 11:38:36.961258
1647.91375,0.0149,0.03,33,2018-05-10 11:39:36.965313
2195.275,0.0125,0.12,35,2018-05-10 11:40:36.969263
2187.8156249999997,0.0088,0.12,34,2018-05-10 11:41:36.973362
1707.022875,0.0088,0.31,33,2018-05-10 11:42:36.977103
1639.8263750000003,0.0149,0.11,33,2018-05-10 11:43:36.981093
1795.876375,0.011200000000000002,0.1,34,2018-05-10 11:44:36.985040
1697.19475,0.018500000000000003,0.2,34,2018-05-10 11:45:36.989026
1610.6428749999998,0.005,0.15,33,2018-05-10 11:46:36.992909
1606.40375,0.01,0.05,33,2018-05-10 11:47:36.997112
1891.4236250000001,0.0136,0.09,35,2018-05-10 11:48:37.000991
2458.886,0.0086,0.08,34,2018-05-10 11:49:37.005022
2087.135375,0.0174,0.03,33,2018-05-10 11:50:37.009148
1663.048125,0.0138,0.12,33,2018-05-10 11:51:37.013126
1639.3223750000002,0.0088,0.15,33,2018-05-10 11:52:37.017290
2617.521625,0.01,0.09,34,2018-05-10 11:53:37.021226
1922.2872499999999,0.0138,0.03,34,2018-05-10 11:54:37.025133
1659.135375,0.0174,0.09,33,2018-05-10 11:55:37.029167
1697.60025,0.0124,0.03,33,2018-05-10 11:56:37.033348
1771.511375,0.0136,0.01,35,2018-05-10 11:57:37.037367
1609.15575,0.0088,0.11,34,2018-05-10 11:58:37.041529
1619.4163750000002,0.011200000000000002,0.14,33,2018-05-10 11:59:37.045769
1727.1052500000003,0.045,0.13,35,2018-05-10 12:00:37.049900
1669.2947500000002,0.01,0.22,34,2018-05-10 12:01:37.053878
1634.671625,0.011200000000000002,0.21,33,2018-05-10 12:02:37.057938
1689.7514999999999,0.011200000000000002,0.19,33,2018-05-10 12:03:37.062040
1637.946875,0.0125,0.25,33,2018-05-10 12:04:37.066235
1709.4163750000002,0.0149,0.09,33,2018-05-10 12:05:37.070605
1787.2921249999995,0.0088,0.03,33,2018-05-10 12:06:37.074743
1881.832375,0.0088,0.01,32,2018-05-10 12:07:37.078918
1907.151875,0.009899999999999999,0.0,33,2018-05-10 12:08:37.083154
1708.022375,0.0088,0.0,35,2018-05-10 12:09:37.087299
1610.612625,0.0125,0.0,34,2018-05-10 12:10:37.091324
1650.0053750000002,0.0075,0.08,35,2018-05-10 12:11:37.095452
1658.3967500000003,0.01,0.09,34,2018-05-10 12:12:37.099521
1615.6879999999999,0.01,0.08,34,2018-05-10 12:13:37.103680
1604.9632499999998,0.0075,0.03,33,2018-05-10 12:14:37.107964
1650.645625,0.0136,0.09,33,2018-05-10 12:15:37.112237
1717.8868750000001,0.0086,0.03,33,2018-05-10 12:16:37.116302
1772.353375,0.0088,0.08,33,2018-05-10 12:17:37.120516
1805.2687500000002,0.0173,0.03,35,2018-05-10 12:18:37.124661
1711.6688750000003,0.01,0.04,34,2018-05-10 12:19:37.128874
1745.0636249999998,0.0125,0.1,34,2018-05-10 12:20:37.132992
1685.11075,0.0175,0.03,34,2018-05-10 12:21:37.136895
1661.0010000000002,0.0075,0.14,34,2018-05-10 12:22:37.141115
1671.1582500000002,0.0125,0.19,33,2018-05-10 12:23:37.146263
1683.7783749999999,0.0075,0.19,34,2018-05-10 12:24:37.150727
1609.54375,0.0088,0.13,34,2018-05-10 12:25:37.154862
1632.2825,0.0088,0.05,33,2018-05-10 12:26:37.159091
1615.7767499999998,0.0088,0.06,35,2018-05-10 12:27:37.163181
1629.523625,0.013500000000000002,0.02,33,2018-05-10 12:28:37.167192
1650.8081250000002,0.0124,0.04,33,2018-05-10 12:29:37.171315
1639.2968750000002,0.0062,0.01,33,2018-05-10 12:30:37.175413
1696.2554999999998,0.01,0.08,34,2018-05-10 12:31:37.179485
1627.4834999999998,0.009899999999999999,0.99,34,2018-05-10 12:32:37.183446
1652.273875,0.009899999999999999,1.07,34,2018-05-10 12:33:37.187640
1737.704,0.0075,1.09,35,2018-05-10 12:34:37.191848
1615.8241249999999,0.0088,0.88,34,2018-05-10 12:35:37.196040
1789.70875,0.009899999999999999,0.88,33,2018-05-10 12:36:37.200228
1715.7519999999997,0.0161,0.36,33,2018-05-10 12:37:37.204433
1702.4354999999998,0.0075,0.13,34,2018-05-10 12:38:37.208442
1614.668375,0.0075,0.05,34,2018-05-10 12:39:37.212651
1631.1588750000003,0.0088,0.14,34,2018-05-10 12:40:37.216735
1604.7435,0.0088,0.05,35,2018-05-10 12:41:37.220822
1603.82725,0.0124,0.58,35,2018-05-10 12:42:37.225005
1658.958375,0.0075,0.36,33,2018-05-10 12:43:37.229286
1609.457125,0.009899999999999999,0.48,32,2018-05-10 12:44:37.233458
1634.9676249999998,0.0075,0.21,32,2018-05-10 12:45:37.237615
1681.6505,0.009899999999999999,0.08,34,2018-05-10 12:46:37.241794
1607.535875,0.011200000000000002,0.08,35,2018-05-10 12:47:37.245999
1630.9830000000002,0.0125,0.07,34,2018-05-10 12:48:37.250214
1605.028,0.01,0.02,33,2018-05-10 12:49:37.254490
1637.9321249999998,0.0086,0.18,33,2018-05-10 12:50:37.258606
1612.9701250000003,0.01,0.17,33,2018-05-10 12:51:37.262714
1604.9615,0.0088,0.06,33,2018-05-10 12:52:37.266756
1624.2975,0.0075,0.25,33,2018-05-10 12:53:37.270927
1605.0485,0.0062,0.12,33,2018-05-10 12:54:37.275143
1604.1145000000001,0.01,0.04,32,2018-05-10 12:55:37.279354
1605.003875,0.01,0.06,34,2018-05-10 12:56:37.283586
1604.776375,0.0173,0.17,33,2018-05-10 12:57:37.287723
1619.7884999999999,0.0136,0.06,33,2018-05-10 12:58:37.291885
1613.644,0.0161,0.09,33,2018-05-10 12:59:37.296058
1622.090625,0.0088,0.03,33,2018-05-10 13:00:37.300250
1604.927125,0.0138,0.01,34,2018-05-10 13:01:37.304362
1608.29275,0.0111,0.08,35,2018-05-10 13:02:37.308457
1611.790375,0.0088,0.03,35,2018-05-10 13:03:37.312664
1604.9427500000002,0.0124,0.04,34,2018-05-10 13:04:37.316828
1605.136375,0.0088,0.43,33,2018-05-10 13:05:37.321052
1610.196,0.0075,0.15,34,2018-05-10 13:06:37.325273
1604.254,0.0136,0.12,33,2018-05-10 13:07:37.329353
1604.996,0.0136,0.23,33,2018-05-10 13:08:37.333461
1731.718875,0.0111,0.08,33,2018-05-10 13:09:37.337636
1740.8035000000002,0.0149,0.17,34,2018-05-10 13:10:37.341840
1605.1127500000002,0.0088,0.06,35,2018-05-10 13:11:37.345997
1667.77025,0.01,0.18,34,2018-05-10 13:12:37.350199
1640.6701249999999,0.01,0.21,33,2018-05-10 13:13:37.354364
1653.7321249999998,0.0136,0.21,33,2018-05-10 13:14:37.358523
1612.9133749999999,0.01,0.15,33,2018-05-10 13:15:37.362768
1811.68775,0.0075,0.05,34,2018-05-10 13:16:37.366912
1610.207125,0.011200000000000002,0.02,34,2018-05-10 13:17:37.371145
1605.1945,0.01,0.13,33,2018-05-10 13:18:37.375288
1655.99325,0.0125,0.08,33,2018-05-10 13:19:37.379457
1608.9192500000001,0.011200000000000002,0.03,34,2018-05-10 13:20:37.383516
