cpu_freq,cpu_percent,fan_rpm,sys_load_1,temperature,timestamp
1631.2477500000002,1.48,641.0,0.03,34,2018-05-10 15:58:28.024196
1632.151875,0.62,638.0,0.03,34,2018-05-10 15:58:38.024908
1626.3578750000001,1.6099999999999999,643.0,0.02,35,2018-05-10 15:58:48.025615
1624.55525,0.88,641.0,0.02,34,2018-05-10 15:58:58.026278
1604.961,1.35,642.0,0.02,34,2018-05-10 15:59:08.026960
1634.8297499999999,0.75,655.0,0.01,33,2018-05-10 15:59:18.027629
1618.6257499999997,0.88,654.0,0.01,34,2018-05-10 15:59:28.028254
1616.7526249999999,0.75,649.0,0.01,33,2018-05-10 15:59:38.028970
1622.695375,1.21,651.0,0.01,35,2018-05-10 15:59:48.029668
1670.508875,0.5,651.0,0.01,33,2018-05-10 15:59:58.030324
1607.064625,1.0,640.0,0.0,34,2018-05-10 16:00:08.030922
1604.8227499999998,1.12,645.0,0.0,34,2018-05-10 16:00:18.031664
1753.6151249999998,1.35,642.0,0.0,34,2018-05-10 16:00:28.032325
1604.736375,0.88,644.0,0.08,34,2018-05-10 16:00:38.032958
1632.2121249999998,0.88,656.0,0.07,34,2018-05-10 16:00:48.033662
1614.0520000000001,0.62,658.0,0.14,34,2018-05-10 16:00:58.034334
1604.4702500000003,1.3599999999999999,666.0,0.12,34,2018-05-10 16:01:08.034990
1604.1513750000001,1.3599999999999999,657.0,0.1,34,2018-05-10 16:01:18.035687
1605.02375,1.25,659.0,0.08,33,2018-05-10 16:01:28.036241
1605.2810000000002,0.88,659.0,0.07,36,2018-05-10 16:01:38.036902
1616.4057500000001,0.98,645.0,0.06,34,2018-05-10 16:01:48.037747
1784.24575,0.36,644.0,0.05,35,2018-05-10 16:01:58.038296
1634.8131250000001,0.75,638.0,0.04,34,2018-05-10 16:02:08.038876
1610.10675,0.62,640.0,0.03,34,2018-05-10 16:02:18.039564
1948.16775,1.49,652.0,0.1,33,2018-05-10 16:02:28.040126
1604.4595,1.12,631.0,0.09,33,2018-05-10 16:02:38.040846
1612.27575,0.75,637.0,0.07,34,2018-05-10 16:02:48.041528
1604.8962500000002,1.12,637.0,0.06,33,2018-05-10 16:02:58.042228
1678.80775,1.35,641.0,0.05,33,2018-05-10 16:03:08.042926
1667.3400000000001,0.75,636.0,0.04,34,2018-05-10 16:03:18.043523
1604.9550000000002,0.62,643.0,0.04,33,2018-05-10 16:03:28.044221
1604.6232499999999,1.11,632.0,0.11,33,2018-05-10 16:03:38.044883
1604.9989999999998,1.74,634.0,0.09,33,2018-05-10 16:03:48.045441
1616.4675,1.0,649.0,0.08,33,2018-05-10 16:03:58.046081
1604.9787499999998,0.62,645.0,0.07,32,2018-05-10 16:04:08.046767
1609.1841250000002,0.62,655.0,0.14,35,2018-05-10 16:04:18.047400
1614.504875,1.49,651.0,0.11,35,2018-05-10 16:04:28.048082
1604.153125,0.88,651.0,0.1,33,2018-05-10 16:04:38.048798
1604.9992499999998,1.38,651.0,0.08,36,2018-05-10 16:04:48.049441
1604.957625,0.75,666.0,0.07,35,2018-05-10 16:04:58.050139
1615.2984999999999,1.49,638.0,0.06,34,2018-05-10 16:05:08.050899
1605.049625,0.88,640.0,0.05,34,2018-05-10 16:05:18.051501
1619.0684999999999,0.88,638.0,0.04,33,2018-05-10 16:05:28.052165
1624.1339999999998,1.12,634.0,0.03,34,2018-05-10 16:05:38.052856
1607.0146249999998,1.24,646.0,0.03,34,2018-05-10 16:05:48.053535
1605.1015,0.62,649.0,0.02,34,2018-05-10 16:05:58.054247
1605.164375,0.75,643.0,0.02,34,2018-05-10 16:06:08.054952
1605.970375,0.62,645.0,0.02,35,2018-05-10 16:06:18.055627
1625.433625,1.73,641.0,0.01,34,2018-05-10 16:06:28.056343
1604.9483750000002,0.75,633.0,0.01,33,2018-05-10 16:06:38.056946
1637.1084999999998,0.88,638.0,0.01,36,2018-05-10 16:06:48.057730
1606.0314999999996,1.0,641.0,0.01,34,2018-05-10 16:06:58.058427
1618.854875,1.85,655.0,0.0,33,2018-05-10 16:07:08.059037
1621.1038750000002,0.88,657.0,0.0,34,2018-05-10 16:07:18.059746
1663.7357499999998,0.62,659.0,0.0,33,2018-05-10 16:07:28.060384
1605.751375,0.75,656.0,0.0,35,2018-05-10 16:07:38.061090
1682.6416250000002,1.25,655.0,0.0,33,2018-05-10 16:07:48.061831
1604.9253749999996,1.0,648.0,0.0,35,2018-05-10 16:07:58.062566
1612.038125,1.25,657.0,0.0,34,2018-05-10 16:08:08.063231
1620.87675,0.62,666.0,0.0,34,2018-05-10 16:08:18.063946
1605.29025,1.11,640.0,0.0,35,2018-05-10 16:08:28.064602
1691.6113750000002,0.62,639.0,0.0,34,2018-05-10 16:08:38.065344
1808.9257499999999,0.75,637.0,0.0,34,2018-05-10 16:08:48.066037
1604.9769999999999,0.62,641.0,0.0,35,2018-05-10 16:08:58.066702
1655.663375,1.11,643.0,0.08,35,2018-05-10 16:09:08.067369
1658.7527499999999,0.25,647.0,0.07,34,2018-05-10 16:09:18.068054
1605.168375,1.0,643.0,0.06,34,2018-05-10 16:09:28.068713
1604.9982499999999,0.74,656.0,0.05,35,2018-05-10 16:09:38.069399
1605.066,1.49,649.0,0.04,35,2018-05-10 16:09:48.070081
1644.5993749999998,1.0,649.0,0.03,35,2018-05-10 16:09:58.070761
1605.15075,0.88,637.0,0.03,33,2018-05-10 16:10:08.071428
1604.9189999999999,0.75,634.0,0.02,34,2018-05-10 16:10:18.072118
1606.0575000000001,1.74,640.0,0.1,34,2018-05-10 16:10:28.072823
1704.5653750000001,1.38,645.0,0.08,34,2018-05-10 16:10:38.073524
1604.9272499999997,0.62,641.0,0.07,35,2018-05-10 16:10:48.074209
1605.1060000000002,1.0,649.0,0.06,35,2018-05-10 16:10:58.074870
1605.124125,1.1,645.0,0.61,33,2018-05-10 16:11:08.075571
1604.997875,1.0,639.0,0.52,35,2018-05-10 16:11:18.076290
1622.412375,1.12,644.0,0.58,34,2018-05-10 16:11:28.076892
1627.234625,1.0,640.0,0.49,33,2018-05-10 16:11:38.077607
1604.9091249999997,1.0,640.0,0.42,34,2018-05-10 16:11:48.078287
1830.3590000000002,0.5,632.0,0.35000000000000003,33,2018-05-10 16:11:58.079014
1627.396,1.12,646.0,0.30000000000000004,34,2018-05-10 16:12:08.079571
1605.1522499999999,2.11,645.0,0.25,35,2018-05-10 16:12:18.080206
1605.144125,1.12,638.0,0.21,34,2018-05-10 16:12:28.080819
1604.9211250000003,0.62,644.0,0.18,33,2018-05-10 16:12:38.081451
1605.12225,0.88,639.0,0.23,33,2018-05-10 16:12:48.082151
1605.00775,1.49,641.0,0.28,36,2018-05-10 16:12:58.082828
1611.6998749999998,0.62,638.0,0.31,34,2018-05-10 16:13:08.083433
1604.99825,0.88,652.0,0.35000000000000003,33,2018-05-10 16:13:18.084139
1604.989625,0.88,652.0,0.29,34,2018-05-10 16:13:28.084859
1606.152375,1.6,639.0,0.25,34,2018-05-10 16:13:38.085527
1603.634125,0.62,636.0,0.21,33,2018-05-10 16:13:48.086205
1604.977,1.12,645.0,0.25,34,2018-05-10 16:13:58.086945
1606.483,0.75,639.0,0.21,34,2018-05-10 16:14:08.087564
1605.04,1.25,640.0,0.18,35,2018-05-10 16:14:18.088235
1605.083375,0.88,641.0,0.15,33,2018-05-10 16:14:28.088892
1755.265625,1.12,646.0,0.13,34,2018-05-10 16:14:38.089612
1606.49675,1.38,634.0,0.11,34,2018-05-10 16:14:48.090289
1604.9538749999997,1.11,648.0,0.09,34,2018-05-10 16:14:58.090954
1610.1818749999998,1.11,637.0,0.08,34,2018-05-10 16:15:08.091632
1604.904875,1.12,642.0,0.06,33,2018-05-10 16:15:18.092344
1604.01925,0.88,643.0,0.05,35,2018-05-10 16:15:28.093068
1632.0162499999997,1.71,643.0,0.04,32,2018-05-10 16:15:38.093785
1604.99475,1.11,648.0,0.04,33,2018-05-10 16:15:48.094510
1605.102375,0.88,657.0,0.03,35,2018-05-10 16:15:58.095204
1605.0014999999999,1.0,654.0,0.03,34,2018-05-10 16:16:08.095901
1605.8284999999998,1.11,647.0,0.02,34,2018-05-10 16:16:18.096613
1775.689375,0.75,656.0,0.1,34,2018-05-10 16:16:28.097223
1622.905375,0.88,651.0,0.08,34,2018-05-10 16:16:38.097815
1604.978375,0.88,651.0,0.07,34,2018-05-10 16:16:48.098530
1746.37625,1.96,657.0,0.06,33,2018-05-10 16:16:58.099250
1675.53425,1.11,643.0,0.2,33,2018-05-10 16:17:08.099909
1605.36775,0.5,646.0,0.17,33,2018-05-10 16:17:18.100546
1605.4737499999999,0.86,651.0,0.14,33,2018-05-10 16:17:28.101285
1637.058,0.88,648.0,0.2,33,2018-05-10 16:17:38.101961
1605.011625,1.0,649.0,0.17,34,2018-05-10 16:17:48.102664
1604.842625,0.74,656.0,0.14,35,2018-05-10 16:17:58.103327
1605.1388749999999,0.86,651.0,0.12,34,2018-05-10 16:18:08.104084
1624.67375,0.86,651.0,0.1,34,2018-05-10 16:18:18.104768
1607.0565000000001,1.0,640.0,0.08,35,2018-05-10 16:18:28.105494
1605.0842499999999,0.62,637.0,0.07,33,2018-05-10 16:18:38.106104
1655.603125,1.9500000000000002,646.0,0.06,33,2018-05-10 16:18:48.106794
1605.194,0.88,645.0,0.12,33,2018-05-10 16:18:58.107410
1604.9810000000002,1.0,649.0,0.1,33,2018-05-10 16:19:08.108098
1605.1298749999999,1.12,644.0,0.09,34,2018-05-10 16:19:18.108747
1605.5392499999998,1.0,649.0,0.23,34,2018-05-10 16:19:28.109442
1604.938375,1.12,652.0,0.43,33,2018-05-10 16:19:38.110140
1604.9277499999998,0.61,638.0,0.52,34,2018-05-10 16:19:48.110787
1604.6927499999997,1.24,637.0,0.59,32,2018-05-10 16:19:58.111440
1605.083625,1.24,636.0,0.65,33,2018-05-10 16:20:08.112124
1604.9542499999998,1.0,640.0,0.71,33,2018-05-10 16:20:18.112848
1645.9908749999997,1.3599999999999999,643.0,0.75,33,2018-05-10 16:20:28.113552
1628.8442499999999,1.6,641.0,0.79,32,2018-05-10 16:20:38.114236
1643.4895,1.38,634.0,0.8200000000000001,33,2018-05-10 16:20:48.114926
1605.0843750000001,0.75,639.0,0.85,33,2018-05-10 16:20:58.115532
1604.5701250000002,0.88,639.0,0.87,33,2018-05-10 16:21:08.116291
1605.031,1.24,638.0,0.89,32,2018-05-10 16:21:18.117005
1635.4180000000001,0.75,640.0,0.91,33,2018-05-10 16:21:28.117741
1688.1548749999997,1.0,648.0,0.93,35,2018-05-10 16:21:38.118441
1787.7213749999999,3.86,642.0,1.1,35,2018-05-10 16:21:48.119134
2159.61,1.0,651.0,1.08,33,2018-05-10 16:21:58.119766
1711.80425,1.25,657.0,1.1400000000000001,33,2018-05-10 16:22:08.120446
1718.48325,0.75,658.0,1.12,34,2018-05-10 16:22:18.121172
1755.3856250000001,1.23,654.0,1.1,34,2018-05-10 16:22:28.121879
1751.859,1.11,645.0,1.09,33,2018-05-10 16:22:38.122537
1757.6857499999999,1.0,653.0,1.07,33,2018-05-10 16:22:48.123198
1716.2963750000001,1.3599999999999999,648.0,1.1400000000000001,33,2018-05-10 16:22:58.123865
1765.310125,0.88,646.0,1.12,33,2018-05-10 16:23:08.124549
1698.974,0.88,647.0,1.17,33,2018-05-10 16:23:18.125219
1730.62875,0.62,653.0,1.1400000000000001,32,2018-05-10 16:23:28.125929
1750.2095000000002,1.7000000000000002,645.0,1.11,33,2018-05-10 16:23:38.126596
1719.6735,1.0,645.0,1.09,34,2018-05-10 16:23:48.127226
1720.3784999999998,0.88,647.0,1.07,34,2018-05-10 16:23:58.127920
1795.4963750000002,0.88,652.0,1.05,33,2018-05-10 16:24:08.128571
1807.147875,1.11,641.0,1.12,33,2018-05-10 16:24:18.129280
1847.509375,1.24,642.0,1.11,33,2018-05-10 16:24:28.130001
1677.4501249999998,1.25,641.0,1.02,33,2018-05-10 16:24:38.130712
1830.6637500000002,1.12,653.0,1.01,33,2018-05-10 16:24:48.131428
1604.9362499999997,0.88,654.0,1.02,34,2018-05-10 16:24:58.132099
1604.98025,1.0,637.0,0.86,33,2018-05-10 16:25:08.132846
1628.21875,0.88,644.0,0.8,32,2018-05-10 16:25:18.133487
1605.008,1.74,642.0,0.68,33,2018-05-10 16:25:28.134218
1604.9921249999998,0.62,640.0,0.65,33,2018-05-10 16:25:38.134871
1649.81225,0.88,646.0,0.55,33,2018-05-10 16:25:48.135538
1611.6025,1.12,650.0,0.47000000000000003,33,2018-05-10 16:25:58.136204
1622.0359999999998,1.49,645.0,0.39,32,2018-05-10 16:26:08.136887
1634.9857499999998,1.12,656.0,0.33,33,2018-05-10 16:26:18.137600
1608.5231250000002,0.88,646.0,0.28,33,2018-05-10 16:26:28.138299
1764.9361250000002,1.6,655.0,0.24,33,2018-05-10 16:26:38.139004
1604.640375,0.5,646.0,0.28,33,2018-05-10 16:26:48.139661
1605.738625,0.86,657.0,0.24,34,2018-05-10 16:26:58.140382
1608.466625,0.75,646.0,0.2,33,2018-05-10 16:27:08.140989
1604.9495000000002,1.85,646.0,0.17,33,2018-05-10 16:27:18.142122
1639.879875,0.88,648.0,0.22,33,2018-05-10 16:27:28.142863
1617.9840000000002,0.88,642.0,0.35000000000000003,33,2018-05-10 16:27:38.143599
1888.2485,1.0,647.0,0.30000000000000004,33,2018-05-10 16:27:48.144292
1610.4968749999998,1.73,657.0,0.33,33,2018-05-10 16:27:58.144991
1805.467,0.62,649.0,0.28,34,2018-05-10 16:28:08.145739
1625.176125,0.75,651.0,0.24,33,2018-05-10 16:28:18.146422
1607.15525,0.75,636.0,0.2,33,2018-05-10 16:28:28.147108
1609.145625,1.0,637.0,0.17,33,2018-05-10 16:28:38.147779
1605.5841249999999,1.0,635.0,0.14,34,2018-05-10 16:28:48.148461
1605.0195000000003,0.75,656.0,0.12,33,2018-05-10 16:28:58.149172
1674.1892500000001,1.34,640.0,0.1,35,2018-05-10 16:29:08.149861
1604.94675,1.12,647.0,0.08,33,2018-05-10 16:29:18.150603
1641.0503749999998,0.62,659.0,0.07,34,2018-05-10 16:29:28.151288
1604.4243749999998,0.25,644.0,0.06,33,2018-05-10 16:29:38.152018
1604.79075,1.21,653.0,0.05,33,2018-05-10 16:29:48.152733
1605.0662499999999,1.0,650.0,0.04,33,2018-05-10 16:29:58.153516
1604.9175,0.62,644.0,0.04,34,2018-05-10 16:30:08.154199
1632.5757499999997,0.75,639.0,0.03,34,2018-05-10 16:30:18.154935
1605.0986249999999,1.48,637.0,0.02,34,2018-05-10 16:30:28.155659
1719.8992500000002,0.75,647.0,0.02,33,2018-05-10 16:30:38.156360
1604.87275,0.5,649.0,0.09,34,2018-05-10 16:30:48.157016
1624.401375,1.24,656.0,0.08,33,2018-05-10 16:30:58.157701
1605.8226249999998,1.0,658.0,0.06,34,2018-05-10 16:31:08.158400
1605.5571249999998,0.88,657.0,0.05,35,2018-05-10 16:31:18.159072
1607.5665,0.86,665.0,0.04,33,2018-05-10 16:31:28.159819
1604.973625,1.6,649.0,0.04,33,2018-05-10 16:31:38.160508
1605.0026249999999,0.88,638.0,0.03,34,2018-05-10 16:31:48.161241
1604.961,0.99,647.0,0.03,34,2018-05-10 16:31:58.162015
1605.068125,0.86,646.0,0.02,33,2018-05-10 16:32:08.162679
1605.03225,1.5899999999999999,650.0,0.17,34,2018-05-10 16:32:18.163345
1606.9775,1.24,649.0,0.14,32,2018-05-10 16:32:28.164011
1618.707625,1.6099999999999999,655.0,0.12,32,2018-05-10 16:32:38.164679
1622.3116249999998,0.38,654.0,0.17,34,2018-05-10 16:32:48.165295
1689.8607499999998,0.88,656.0,0.15,33,2018-05-10 16:32:58.166020
1604.969125,1.25,648.0,0.2,32,2018-05-10 16:33:08.166704
1604.868625,0.99,653.0,0.17,33,2018-05-10 16:33:18.167396
1604.9076250000003,1.24,646.0,0.21,33,2018-05-10 16:33:28.168083
1604.85975,1.38,649.0,0.25,33,2018-05-10 16:33:38.168775
1705.8012500000002,0.88,644.0,0.44,33,2018-05-10 16:33:48.169512
1630.7015000000001,1.11,650.0,0.44,34,2018-05-10 16:33:58.170252
1604.5931249999999,1.85,649.0,0.45,34,2018-05-10 16:34:08.170941
1604.844625,0.75,655.0,0.38,34,2018-05-10 16:34:18.171649
1646.23625,0.5,656.0,0.32,33,2018-05-10 16:34:28.172316
1736.9489999999998,1.24,655.0,0.27,33,2018-05-10 16:34:38.172988
1621.8918750000003,1.1,656.0,0.23,34,2018-05-10 16:34:48.173689
1604.9916249999999,1.0,653.0,0.19,34,2018-05-10 16:34:58.174370
1605.15,1.0,632.0,0.16,33,2018-05-10 16:35:08.175102
1605.0107500000001,0.88,639.0,0.14,34,2018-05-10 16:35:18.175814
1604.9370000000001,1.24,639.0,0.19,34,2018-05-10 16:35:28.176519
1614.3273749999998,0.88,639.0,0.16,32,2018-05-10 16:35:38.177277
1605.0122500000002,0.88,644.0,0.13,33,2018-05-10 16:35:48.177989
1604.6741250000002,1.23,656.0,0.11,32,2018-05-10 16:35:58.178656
1751.8052500000001,0.75,646.0,0.1,34,2018-05-10 16:36:08.179363
1604.6384999999998,1.0,650.0,0.08,33,2018-05-10 16:36:18.180042
1605.147125,0.88,655.0,0.23,33,2018-05-10 16:36:28.180716
1604.9202500000001,1.85,651.0,0.19,33,2018-05-10 16:36:38.181436
1604.616,0.75,642.0,0.24,32,2018-05-10 16:36:48.182189
1604.7496250000002,1.0,649.0,0.2,34,2018-05-10 16:36:58.182857
1604.971,0.62,645.0,0.17,33,2018-05-10 16:37:08.183600
1604.8120000000001,1.12,653.0,0.15,35,2018-05-10 16:37:18.184312
1605.7252500000002,1.12,654.0,0.12,34,2018-05-10 16:37:28.184981
1728.9167499999999,1.0,646.0,0.18,34,2018-05-10 16:37:38.185660
1640.51325,1.3599999999999999,656.0,0.16,33,2018-05-10 16:37:48.186354
1604.9638750000001,1.73,637.0,0.13,33,2018-05-10 16:37:58.187029
1605.153375,1.11,641.0,0.26,34,2018-05-10 16:38:08.187759
1605.0711250000002,0.88,643.0,0.22,33,2018-05-10 16:38:18.188435
1605.789625,0.88,644.0,0.18,34,2018-05-10 16:38:28.189082
1623.64825,1.75,653.0,0.16,33,2018-05-10 16:38:38.189789
1646.743125,1.75,647.0,0.21,34,2018-05-10 16:38:48.190483
1623.4473749999997,0.88,650.0,0.18,33,2018-05-10 16:38:58.191183
1605.0753750000001,1.5899999999999999,645.0,0.22,33,2018-05-10 16:39:08.191833
1605.0990000000002,1.12,655.0,0.19,33,2018-05-10 16:39:18.192550
1604.8233749999997,0.62,646.0,0.16,33,2018-05-10 16:39:28.193262
1605.046,0.88,651.0,0.13,33,2018-05-10 16:39:38.193935
1622.8345000000002,1.3599999999999999,659.0,0.11,35,2018-05-10 16:39:48.194637
1605.1298749999999,0.75,650.0,0.1,32,2018-05-10 16:39:58.195363
1608.4681249999999,0.88,650.0,0.08,34,2018-05-10 16:40:08.196034
1605.231875,0.5,650.0,0.07,33,2018-05-10 16:40:18.196701
1603.7486250000002,1.48,649.0,0.06,33,2018-05-10 16:40:28.197427
1605.01825,0.88,642.0,0.05,34,2018-05-10 16:40:38.198083
1605.10825,0.99,648.0,0.04,34,2018-05-10 16:40:48.198718
1637.8492500000002,1.0,652.0,0.03,33,2018-05-10 16:40:58.199373
1604.875125,1.35,656.0,0.03,34,2018-05-10 16:41:08.200029
1617.18775,0.99,647.0,0.02,34,2018-05-10 16:41:18.200705
1688.5375,1.12,647.0,0.1,34,2018-05-10 16:41:28.201389
1605.15875,1.3599999999999999,654.0,0.08,34,2018-05-10 16:41:38.201971
1621.18625,1.23,643.0,0.07,32,2018-05-10 16:41:48.202654
1605.2417500000001,1.38,649.0,0.06,34,2018-05-10 16:41:58.203301
1604.947375,0.75,652.0,0.13,33,2018-05-10 16:42:08.204000
1606.7321250000002,1.23,647.0,0.11,33,2018-05-10 16:42:18.204685
1620.257875,1.25,651.0,0.17,33,2018-05-10 16:42:28.205490
1605.806875,0.5,648.0,0.23,34,2018-05-10 16:42:38.206206
1604.967,0.5,655.0,0.19,33,2018-05-10 16:42:48.206916
1629.598875,0.99,654.0,0.16,34,2018-05-10 16:42:58.207559
1620.8925,0.5,652.0,0.14,34,2018-05-10 16:43:08.208294
1611.61575,1.12,654.0,0.11,34,2018-05-10 16:43:18.208952
1635.804,1.0,656.0,0.1,35,2018-05-10 16:43:28.209638
1677.278625,1.48,650.0,0.08,35,2018-05-10 16:43:38.210332
1605.2567500000002,1.12,649.0,0.07,34,2018-05-10 16:43:48.211067
1631.668875,1.5,646.0,0.06,33,2018-05-10 16:43:58.211750
1604.600125,0.88,649.0,0.12,33,2018-05-10 16:44:08.212417
1641.0381249999998,1.34,655.0,0.1,33,2018-05-10 16:44:18.213077
1614.093875,0.86,646.0,0.09,33,2018-05-10 16:44:28.213803
1606.859125,1.0,652.0,0.07,34,2018-05-10 16:44:38.214429
1606.732625,1.6099999999999999,657.0,0.06,34,2018-05-10 16:44:48.215065
1606.983125,1.0,645.0,0.13,33,2018-05-10 16:44:58.215735
1604.9991249999998,1.25,632.0,0.11,34,2018-05-10 16:45:08.216431
1612.697375,1.12,646.0,0.09,36,2018-05-10 16:45:18.217123
1629.492875,1.85,638.0,0.08,34,2018-05-10 16:45:28.217793
1605.0365000000002,0.75,646.0,0.07,34,2018-05-10 16:45:38.218493
1703.2968750000002,0.88,643.0,0.06,34,2018-05-10 16:45:48.219169
1604.961625,1.25,637.0,0.05,34,2018-05-10 16:45:58.219833
1604.958,0.75,649.0,0.04,33,2018-05-10 16:46:08.220470
1605.0156250000002,1.3599999999999999,648.0,0.03,33,2018-05-10 16:46:18.221176
1640.3791250000002,0.88,648.0,0.03,32,2018-05-10 16:46:28.221788
1604.998,0.62,643.0,0.1,33,2018-05-10 16:46:38.222480
1604.9560000000001,1.1,656.0,0.09,33,2018-05-10 16:46:48.223209
1627.834125,0.88,650.0,0.07,34,2018-05-10 16:46:58.223926
1604.95275,1.0,650.0,0.06,33,2018-05-10 16:47:08.224622
1605.03675,1.24,650.0,0.05,32,2018-05-10 16:47:18.225322
1604.9788749999998,0.86,645.0,0.04,33,2018-05-10 16:47:28.226080
1613.518875,1.0,649.0,0.04,33,2018-05-10 16:47:38.226790
1605.015875,0.88,649.0,0.03,33,2018-05-10 16:47:48.227490
1638.080125,1.23,644.0,0.02,33,2018-05-10 16:47:58.228208
1606.791125,0.88,649.0,0.02,33,2018-05-10 16:48:08.228927
1607.904375,0.88,645.0,0.1,33,2018-05-10 16:48:18.229653
1605.443375,1.0,644.0,0.08,33,2018-05-10 16:48:28.230331
1604.8505,1.96,655.0,0.07,32,2018-05-10 16:48:38.231028
1604.8355000000001,0.75,655.0,0.06,33,2018-05-10 16:48:48.231777
1605.03175,0.38,648.0,0.12,34,2018-05-10 16:48:58.232501
1607.02,1.49,642.0,0.25,33,2018-05-10 16:49:08.233226
1622.6815,1.12,637.0,0.21,33,2018-05-10 16:49:18.233940
1622.85825,0.88,641.0,0.18,32,2018-05-10 16:49:28.234581
1608.5856250000002,0.75,642.0,0.15,34,2018-05-10 16:49:38.235248
1604.988875,1.0,637.0,0.13,34,2018-05-10 16:49:48.235945
1605.959375,1.23,650.0,0.11,33,2018-05-10 16:49:58.236655
1605.709375,1.12,647.0,0.09,34,2018-05-10 16:50:08.237318
1604.9121249999998,0.88,647.0,0.08,35,2018-05-10 16:50:18.238020
1605.0711249999997,1.5,651.0,0.06,34,2018-05-10 16:50:28.238722
1723.93475,1.6,655.0,0.05,33,2018-05-10 16:50:38.239427
1612.504875,0.88,653.0,0.05,34,2018-05-10 16:50:48.240082
1604.591875,0.88,653.0,0.04,33,2018-05-10 16:50:58.240794
1613.193375,1.6099999999999999,649.0,0.19,34,2018-05-10 16:51:08.241478
1605.0306249999999,1.0,660.0,0.16,33,2018-05-10 16:51:18.242183
1605.080375,1.12,655.0,0.14,33,2018-05-10 16:51:28.242899
1604.794125,1.38,654.0,0.2,34,2018-05-10 16:51:38.243597
1604.962,1.73,636.0,0.17,34,2018-05-10 16:51:48.244276
1612.678125,1.24,641.0,0.14,33,2018-05-10 16:51:58.244991
1618.220875,1.3599999999999999,657.0,0.12,33,2018-05-10 16:52:08.245702
1604.6733749999999,0.88,653.0,0.1,33,2018-05-10 16:52:18.246388
1605.0254999999997,1.6,646.0,0.08,35,2018-05-10 16:52:28.247058
1604.8555000000001,0.88,645.0,0.07,33,2018-05-10 16:52:38.247767
1604.8974999999998,1.0,653.0,0.06,34,2018-05-10 16:52:48.248427
1604.719125,1.3599999999999999,645.0,0.05,34,2018-05-10 16:52:58.249086
1604.8856250000003,1.46,649.0,0.12,33,2018-05-10 16:53:08.249816
1604.982125,1.0,651.0,0.1,34,2018-05-10 16:53:18.250513
1622.1875,1.0,652.0,0.16,33,2018-05-10 16:53:28.251200
1634.123125,1.0,651.0,0.13,34,2018-05-10 16:53:38.251899
1610.085125,0.75,641.0,0.11,33,2018-05-10 16:53:48.252596
1696.9523749999998,1.12,651.0,0.09,35,2018-05-10 16:53:58.253281
1659.9887499999998,1.49,652.0,0.08,34,2018-05-10 16:54:08.253986
1604.9540000000002,0.75,652.0,0.07,34,2018-05-10 16:54:18.254665
1680.872625,0.75,661.0,0.14,34,2018-05-10 16:54:28.255283
1605.001125,0.88,651.0,0.2,35,2018-05-10 16:54:38.255985
1605.023,1.38,652.0,0.25,33,2018-05-10 16:54:48.256654
1614.1371250000002,1.35,658.0,0.29,35,2018-05-10 16:54:58.257386
1682.9471250000001,1.12,632.0,0.24,33,2018-05-10 16:55:08.258099
1617.4915,0.62,645.0,0.2,34,2018-05-10 16:55:18.258817
1604.989125,1.11,639.0,0.17,34,2018-05-10 16:55:28.259537
1605.3020000000001,0.5,631.0,0.15,34,2018-05-10 16:55:38.260206
1604.7662499999997,0.99,643.0,0.12,33,2018-05-10 16:55:48.260919
1614.9543750000003,1.0,640.0,0.1,33,2018-05-10 16:55:58.261632
1604.8753749999998,0.62,637.0,0.09,32,2018-05-10 16:56:08.262315
1605.026625,0.88,640.0,0.15,34,2018-05-10 16:56:18.263003
1617.108,0.62,645.0,0.12,34,2018-05-10 16:56:28.263715
1752.7707500000001,0.88,643.0,0.1,32,2018-05-10 16:56:38.264442
1653.46675,1.34,651.0,0.25,33,2018-05-10 16:56:48.265155
1635.5147499999998,0.88,643.0,0.21,32,2018-05-10 16:56:58.265833
1604.9636249999999,0.5,639.0,0.18,34,2018-05-10 16:57:08.266538
1604.89025,1.23,649.0,0.15,33,2018-05-10 16:57:18.267231
1639.9137500000002,1.25,656.0,0.13,33,2018-05-10 16:57:28.267943
1604.9814999999996,0.99,646.0,0.11,33,2018-05-10 16:57:38.268603
1606.6026249999998,1.6,647.0,0.09,33,2018-05-10 16:57:48.269274
1605.0092500000003,1.62,651.0,0.08,34,2018-05-10 16:57:58.269966
1771.601375,0.99,655.0,0.06,32,2018-05-10 16:58:08.270639
1642.97525,1.11,653.0,0.21,33,2018-05-10 16:58:18.271366
1605.4857499999998,1.12,649.0,0.18,33,2018-05-10 16:58:28.272064
1604.14275,0.38,649.0,0.15,32,2018-05-10 16:58:38.272743
1774.029875,1.24,652.0,0.13,33,2018-05-10 16:58:48.273445
1798.28075,1.0,654.0,0.11,34,2018-05-10 16:58:58.274111
1604.7365,0.25,650.0,0.16,34,2018-05-10 16:59:08.274827
1658.3768750000002,0.88,651.0,0.22,33,2018-05-10 16:59:18.275502
1607.71175,1.25,654.0,0.18,34,2018-05-10 16:59:28.276149
1605.15775,1.0,648.0,0.16,34,2018-05-10 16:59:38.276802
1605.006875,0.75,642.0,0.13,33,2018-05-10 16:59:48.277520
1605.249625,0.88,648.0,0.11,34,2018-05-10 16:59:58.278199
